period,duration,depth,planet_radius,kepid,koi,disposition,semi_major_axis,source,star_radius,teff,logg,tic,planet_name,host_name,toi
1.3875331,,,3.16086,,,,,TESS,1.14,5678.0,4.33,,,,4423.01
17.7424733,,,2.00179,,,,,TESS,0.69,4926.2,4.67,,,,4424.01
5.412802,,,11.0171044,,,,,TESS,1.47364,6468.0,4.22,,,,4425.01
3.905126,,,14.5499431,,,,,TESS,0.947475,5381.0,4.45342,,,,4426.01
4.6182631,,,13.3976162,,,,,TESS,0.889218,5328.0,4.50337,,,,4427.01
1.8555745,,,14.8951809,,,,,TESS,1.40959,5651.75,4.13988,,,,4428.01
3.4505658,,,12.8140087,,,,,TESS,1.04301,5402.0,4.37462,,,,4429.01
3.3106692,,,13.382013,,,,,TESS,1.3514301,6030.0,4.22,,,,443.01
6.6363577,,,12.2701,,,,,TESS,1.46,5490.0,4.09312,,,,4430.01
4.8854844,,,18.1759557,,,,,TESS,2.0812199,5974.0,3.84282,,,,4431.01
3.0413391,,,25.3471107,,,,,TESS,1.02777,4034.0,4.21431,,,,4432.01
0.9023951,,,,,,,,TESS,,5780.0,4.438,,,,4433.01
2.6843081,,,13.9748499,,,,,TESS,1.01895,5616.02,4.4174,,,,4434.01
3.5256535,,,12.1210086,,,,,TESS,0.783768,5003.05,4.56877,,,,4435.01
1.7590566,,,20.9577864,,,,,TESS,1.9992501,6250.0,3.91912,,,,4436.01
5.8929985,,,16.0223,,,,,TESS,1.17,6182.0,4.3753,,,,4437.01
7.4463034,,,2.4048644,,,,,TESS,0.375859,3353.0,4.84911,,,,4438.01
3.3792358,,,13.059562,,,,,TESS,0.948617,5529.0,4.47066,,,,4439.01
17.9635083,,,3.2970197,,,,,TESS,0.794471,5229.0,4.55429,,,,444.01
4.0822894,,,,,,,,TESS,,5780.0,4.438,,,,4440.01
4.3745757,,,18.8478934,,,,,TESS,1.99827,7305.0,4.05424,,,,4441.01
4.0434287,,,16.7752,,,,,TESS,1.75,6557.0,4.08473,,,,4442.01
1.8498567,,,1.7193265,,,,,TESS,1.0173301,5834.0,4.44433,,,,4443.01
10.3088724,,,2.2122841,,,,,TESS,1.0173301,5834.0,4.44433,,,,4443.02
5.2410659,,,12.4231453,,,,,TESS,1.28562,6064.0,4.27292,,,,4444.01
4.2253498,,,8.8893197,,,,,TESS,1.03122,5501.0,4.39363,,,,4445.01
2.4552388,,,12.9928631,,,,,TESS,0.614823,3792.0,4.63873,,,,4446.01
4.1596197,,,9.3574411,,,,,TESS,0.711036,4230.0,4.55383,,,,4447.01
1.0186989,,,,,,,,TESS,,5780.0,4.438,,,,4448.01
2.7519172,,,13.4019,,,,,TESS,1.28,5856.0,4.25,,,,4449.01
0.7649571,,,12.9538,,,,,TESS,1.65,6307.9,3.97,,,,445.01
10.6925011,,,4.01292,,,,,TESS,1.15,5844.0,4.34318,,,,4450.01
8.8517354,,,3.6624912,,,,,TESS,1.07689,6138.0,4.43818,,,,4451.01
3.4149091,,,13.9171881,,,,,TESS,1.13032,5480.0,4.31394,,,,4452.01
2.9985667,,,17.8036847,,,,,TESS,1.04172,6126.0,4.46702,,,,4453.01
3.1208396,,,16.2108254,,,,,TESS,1.09921,5983.0,4.3973,,,,4454.01
1.5449334,,,10.7011777,,,,,TESS,1.4874001,6136.25,4.15767,,,,4455.01
4.9427985,,,15.3204961,,,,,TESS,1.32567,5550.93,4.18442,,,,4456.01
3.2175184,,,10.5529773,,,,,TESS,0.912927,5549.0,4.50842,,,,4457.01
3.939371,,,13.6344163,,,,,TESS,2.0955601,5904.4,3.84,,,,4458.01
5.7475343,,,6.43097,,,,,TESS,0.58,3750.0,4.67041,,,,4459.01
3.5018023,,,22.103526,,,,,TESS,1.66889,6383.9,4.03,,,,446.01
28.6648749,,,3.15161,,,,,TESS,0.69,4818.0,4.65,,,,4460.01
3.7006742,,,2.61277,,,,,TESS,0.79,5025.0,4.56,,,,4461.01
4.9133022,,,9.33912,,,,,TESS,2.06,5918.0,3.84,,,,4462.01
2.88069,,,22.4297,,,,,TESS,1.09,5541.0,4.36,,,,4463.01
8.0379975,,,7.65886,,,,,TESS,5.14,5022.0,,,,,4464.01
,,,11.62,,,,,TESS,0.99,5557.0,4.44,,,,4465.01
5.0141991,,,13.4911728,,,,,TESS,1.69675,6669.0,4.12805,,,,4466.01
7.7942155,,,4.9169842,,,,,TESS,0.897403,5461.54,4.50982,,,,4467.01
2.7708596,,,12.2577,,,,,TESS,0.79,4975.0,4.55845,,,,4468.01
7.014001,,,3.6528621,,,,,TESS,0.789304,4975.0,4.55845,,,,4468.02
2.6634154,,,13.6857367,,,,,TESS,0.701369,4051.0,4.54826,,,,4469.01
5.5292743,,,23.5458512,,,,,TESS,1.26396,6350.0,4.34,,,,447.01
2.2185748,,,13.3010355,,,,,TESS,0.776484,5023.0,4.58,,,,4470.01
3.2432488,,,14.5800064,,,,,TESS,1.09304,5778.0,4.37783,,,,4471.01
8.6004516,,,14.548121,,,,,TESS,2.3108399,6011.95,3.75585,,,,4472.01
3.7970076,,,11.7557579,,,,,TESS,0.832631,5211.36,4.54655,,,,4473.01
3.3119026,,,10.9625327,,,,,TESS,1.09206,5355.0,4.33005,,,,4474.01
3.578757,,,12.1416042,,,,,TESS,1.06062,5482.59,4.36922,,,,4475.01
1.5947535,,,14.3739674,,,,,TESS,1.15986,5703.0,4.31786,,,,4476.01
7.8127906,,,22.0599,,,,,TESS,2.38,8451.0,4.00707,,,,4477.01
2.7586362,,,7.78435,,,,,TESS,1.17,5774.0,4.32015,,,,4478.01
1.1589013,,,2.6829722,,,,,TESS,0.427389,3449.0,4.80176,,,,4479.01
0.8820624,,,8.3888941,,,,,TESS,0.782888,4669.0,4.52,,,,448.01
3.8493846,,,16.8088001,,,,,TESS,3.9119101,5843.47,3.27448,,,,4480.01
0.9263237,,,1.67823,,,,,TESS,0.43,3573.0,4.80376,,,,4481.01
2.8164979,,,14.4894174,,,,,TESS,1.0130399,5413.0,4.39994,,,,4482.01
1.752217,,,20.3177656,,,,,TESS,0.740712,4355.0,4.53128,,,,4483.01
2.6890703,,,15.2271225,,,,,TESS,0.785703,4844.0,4.54518,,,,4484.01
7.3405675,,,16.7317044,,,,,TESS,1.4372801,5828.81,4.14418,,,,4485.01
2.6915408,,,17.4501,,,,,TESS,1.96,6955.0,4.04,,,,4486.01
3.9540617,,,13.1238,,,,,TESS,1.69,5773.0,4.03,,,,4487.01
4.45417,,,13.8017218,,,,,TESS,0.922087,5353.54,4.47701,,,,4488.01
2.7974757,,,12.0149088,,,,,TESS,0.867368,5477.0,4.54393,,,,4489.01
2.1751729,,,18.7874019,,,,,TESS,2.0625999,6291.0,3.9,,,,449.01
2.0523417,,,22.5105621,,,,,TESS,1.16875,5767.0,4.31546,,,,4490.01
5.006622,,,2.22447,,,,,TESS,0.6,4006.0,4.68,,,,4491.01
4.4331838,,,12.5157,,,,,TESS,1.26,5667.0,4.24,,,,4492.01
1.5076298,,,4.68666,,,,,TESS,2.82,4954.0,,,,,4493.01
32.535016,,,,,,,,TESS,,6303.8,,,,,4494.01
5.1830043,,,3.63045,,,,,TESS,1.34,6156.0,4.25196,,,,4495.01
2.5693728,,,2.18392,,,,,TESS,1.34,6156.0,4.25196,,,,4495.02
1.18803,,,,,,,,TESS,,,,,,,4496.01
3.6001959,,,16.1928,,,,,TESS,1.75,7172.0,4.16,,,,4497.01
5.3073459,,,2.05347,,,,,TESS,1.42,5821.4,4.16,,,,4498.01
3.4902115,,,2.05978,,,,,TESS,1.09,6111.0,4.43,,,,4499.01
5.5387718,,,2.07738,,,,,TESS,1.09,6111.0,4.43,,,,4499.02
10.7148661,,,14.037554,,,,,TESS,0.422267,3054.0,4.438,,,,450.01
1.773346,,,7.95884,,,,,TESS,3.08,6802.0,3.63,,,,4500.01
2.0348789,,,3.57655,,,,,TESS,2.94,8279.0,3.81,,,,4501.01
0.8560277,,,3.15801,,,,,TESS,2.38,11798.0,4.18,,,,4502.01
710.6982018,,,2.0928405,,,,,TESS,0.796254,5334.0,4.6001,,,,4503.01
82.9294114,,,11.4756331,,,,,TESS,0.960919,5271.0,4.43,,,,4504.01
2.4261538,,,2.6600255,,,,,TESS,0.960919,5271.0,4.43,,,,4504.02
19.4723789,,,17.3337286,,,,,TESS,1.9674799,7182.7,4.24,,,,4505.01
5.4107024,,,2.9859726,,,,,TESS,0.185013,2938.0,5.14513,,,,4506.01
104.6162557,,,15.8235575,,,,,TESS,1.97585,6115.26,3.90726,,,,4507.01
3.4672779,,,2.1135466,,,,,TESS,0.332564,3383.0,4.89132,,,,4508.01
,,,10.4883207,,,,,TESS,1.81171,6930.0,4.10087,,,,4509.01
16.364873,,,3.9248322,,,,,TESS,0.856226,5481.0,4.56,,,,451.01
1.8586624,,,1.9323657,,,,,TESS,0.856226,5481.0,4.56,,,,451.02
9.1910792,,,2.7251006,,,,,TESS,0.856226,5481.0,4.56,,,,451.03
194.2432864,,,4.4714848,,,,,TESS,1.5184,7923.0,4.35405,,,,4510.01
20.9040576,,,4.53003,,,,,TESS,1.0,5708.0,4.44413,,,,4511.01
10.9776867,,,5.76837,,,,,TESS,1.0,5708.0,4.44413,,,,4511.02
19.5620458,,,3.2870868,,,,,TESS,0.758892,4246.8,4.5,,,,4512.01
9.7607632,,,2.22799,,,,,TESS,0.8,5558.0,4.62634,,,,4513.01
2.7535993,,,10.7107,,,,,TESS,0.86,5032.08,4.49678,,,,4514.01
15.2664658,,,12.2663968,,,,,TESS,0.874078,5420.82,4.52994,,,,4515.01
3.7224626,,,11.4694856,,,,,TESS,0.82064,4926.0,4.51771,,,,4516.01
1.2089755,,,1.68645,,,,,TESS,0.63,4199.0,4.65321,,,,4517.01
3.408833,,,14.2632,,,,,TESS,1.11,6134.0,4.41,,,,4518.01
5.8903558,,,,,,,,TESS,,5780.0,4.438,,,,4519.01
4.7633952,,,10.2196833,,,,,TESS,0.87551,5258.0,4.51,,,,452.01
3.2047072,,,,,,,,TESS,,5342.0,,,,,4520.01
3.0717182,,,12.0054949,,,,,TESS,0.848394,5082.0,4.5108,,,,4521.01
0.3643225,,,6.9527391,,,,,TESS,0.347331,3473.0,4.87657,,,,4522.01
2.7186256,,,12.4543,,,,,TESS,1.03,6427.0,4.52834,,,,4523.01
0.9260632,,,1.67736,,,,,TESS,1.11,5640.0,4.35,,,,4524.01
2.4841975,,,13.3413,,,,,TESS,1.28,6089.0,4.28,,,,4525.01
2.2602655,,,2.7262374,,,,,TESS,0.341024,3236.0,4.88,,,,4526.01
0.3994445,,,0.9086617,,,,,TESS,0.485948,3702.0,4.75,,,,4527.01
4.0249712,,,10.8574371,,,,,TESS,0.770497,4492.0,4.51578,,,,4528.01
5.8795752,,,1.8721219,,,,,TESS,0.492759,3611.0,4.74,,,,4529.01
2.70582,,,18.4904,,,,,TESS,2.1,6441.6,3.91,,,,453.01
3.6528112,,,12.6675004,,,,,TESS,0.907682,5610.0,4.51915,,,,4530.01
4.53347,,,13.221703,,,,,TESS,1.1971,5846.0,4.31,,,,4531.01
5.8176452,,,11.6459,,,,,TESS,1.22,5633.4,4.27,,,,4532.01
2.1747824,,,1.79105,,,,,TESS,0.71,4542.0,4.58,,,,4533.01
2.849282,,,4.75272,,,,,TESS,0.74,4279.0,4.53,,,,4534.01
4.0984741,,,14.8366922,,,,,TESS,1.0639499,5198.0,4.33,,,,4535.01
4.0460644,,,18.2851,,,,,TESS,1.81,6404.0,4.03,,,,4536.01
6.6629951,,,3.7022837,,,,,TESS,1.07392,5975.0,4.42,,,,4537.01
7.1385672,,,3.60516,,,,,TESS,0.77,5144.5,4.6,,,,4538.01
3.4715644,,,2.65245,,,,,TESS,0.77,5144.5,4.6,,,,4538.02
4.1591488,,,12.1616,,,,,TESS,1.11,5576.0,4.34,,,,4539.01
18.0826084,,,3.911716,,,,,TESS,0.296,3321.0,4.95373,,,,454.01
2.5048178,,,3.9467,,,,,TESS,0.92,5328.0,4.47,,,,4540.01
1.1339769,,,,,,,,TESS,,5986.2,,,,,4541.01
5.9167817,,,18.1119,,,,,TESS,1.05,4781.0,4.29,,,,4542.01
5.7740318,,,24.6129,,,,,TESS,3.19,4837.8,,,,,4543.01
8.2000875,,,2.7997542,,,,,TESS,0.793476,4865.6,4.54,,,,4544.01
4.0248735,,,11.6786,,,,,TESS,0.75,4492.0,4.52,,,,4545.01
0.745637,,,7.71235,,,,,TESS,1.96,6984.0,4.04,,,,4546.01
3.0026215,,,14.0672,,,,,TESS,1.45,5630.0,4.11,,,,4547.01
4.6003967,,,5.39503,,,,,TESS,1.59,5970.5,,,,,4548.01
3.3129214,,,4.28877,,,,,TESS,0.98,5512.0,4.44,,,,4549.01
5.358776,,,1.4454154,,,,,TESS,0.275953,3562.0,4.97389,,,,455.01
1.8868756,,,4.8297,,,,,TESS,2.57,7751.0,3.81,,,,4550.01
9.956296,,,8.32411,,,,,TESS,3.38,4956.0,,,,,4551.01
0.3011506,,,1.2801124,,,,,TESS,0.286178,3304.0,4.96212,,,,4552.01
20.3129649,,,10.8026737,,,,,TESS,1.4658999,6490.0,4.23,,,,4553.01
39.1076478,,,1.4669377,,,,,TESS,0.796293,5490.0,4.61819,,,,4554.01
522.6272677,,,2.2445426,,,,,TESS,1.40973,6199.0,4.21534,,,,4555.01
3.792456,,,1.4571721,,,,,TESS,0.218553,3319.0,5.03236,,,,4556.01
32.291901,,,5.1460938,,,,,TESS,1.23318,6013.0,4.438,,,,4557.01
6.5812768,,,1.6765354,,,,,TESS,2.2631199,5217.0,4.438,,,,4558.01
3.9649053,,,1.4999935,,,,,TESS,0.426767,3476.0,4.80232,,,,4559.01
0.336826,,,15.240658,,,,,TESS,1.0,5780.0,4.438,,,,456.01
3.7634028,,,2.4144238,,,,,TESS,1.89742,6491.0,4.00559,,,,4560.01
8.9356558,,,2.0224563,,,,,TESS,0.851957,5631.0,4.57723,,,,4561.01
225.1037885,,,13.2081506,,,,,TESS,1.25231,5965.99,4.28007,,,,4562.01
743.4843888,,,5.4510788,,,,,TESS,0.697666,5342.0,4.71456,,,,4563.01
22.1536777,,,12.6297905,,,,,TESS,1.6267,6123.0,4.07991,,,,4564.01
692.5150646,,,2.2782015,,,,,TESS,0.531248,3614.0,4.71017,,,,4565.01
2.0844882,,,1.881105,,,,,TESS,0.713304,4443.39,4.57662,,,,4566.01
0.8409429,,,1.6732084,,,,,TESS,0.608498,3830.0,4.64404,,,,4567.01
23.5422422,,,2.3109407,,,,,TESS,0.608498,3830.0,4.64404,,,,4567.02
14.0063765,,,2.26316,,,,,TESS,1.33,5899.0,4.22221,,,,4568.01
1.2253159,,,2.3820012,,,,,TESS,0.297644,3725.0,4.92832,,,,4569.01
1.1759834,,,7.7193559,,,,,TESS,0.512881,3054.0,5.08962,,,,457.01
1.9737719,,,14.2783974,,,,,TESS,0.697971,4664.23,4.61963,,,,4570.01
30.3599812,,,11.2141216,,,,,TESS,0.795118,4815.0,4.5293,,,,4571.01
13.4755461,,,1.5718719,,,,,TESS,0.469524,3710.0,4.7642,,,,4572.01
10.7155521,,,1.4160391,,,,,TESS,0.623617,4207.0,4.66778,,,,4573.01
0.768988,,,2.01326,,,,,TESS,0.54,3734.0,4.69992,,,,4574.01
27.9815639,,,2.85252,,,,,TESS,1.16,5905.0,4.34239,,,,4575.01
10.4834062,,,3.5119412,,,,,TESS,0.677846,4271.0,4.60188,,,,4576.01
1.6255124,,,11.2971803,,,,,TESS,1.04426,5483.74,4.38272,,,,4577.01
8.6239097,,,2.9176946,,,,,TESS,0.878735,5917.0,4.58257,,,,4578.01
88.495683,,,5.1574303,,,,,TESS,0.939951,5509.61,4.47728,,,,4579.01
17.5288347,,,2.8950078,,,,,TESS,0.829519,5164.0,4.5371,,,,458.01
0.9167992,,,0.6115871,,,,,TESS,0.973028,5659.0,5.62196,,,,4580.01
22.3428773,,,11.3355032,,,,,TESS,1.42864,6184.0,4.20121,,,,4581.01
,,,8.9205086,,,,,TESS,1.42864,6184.0,4.20121,,,,4581.02
31.0343214,,,10.1577688,,,,,TESS,2.56935,5234.0,4.438,,,,4582.01
19.5202386,,,,,,,,TESS,,5780.0,4.438,,,,4583.01
31.5786847,,,4.8743389,,,,,TESS,1.05178,5696.0,4.40025,,,,4584.01
,,,2.5653805,,,,,TESS,1.2886699,6000.0,5.03448,,,,4585.01
5.3909915,,,2.22182,,,,,TESS,0.87,5405.0,4.53628,,,,4586.01
3.2903136,,,7.5296069,,,,,TESS,0.567309,3579.0,4.67905,,,,4587.01
13.1187746,,,2.9857871,,,,,TESS,1.57458,7800.0,4.31091,,,,4588.01
17.8335899,,,2.16267,,,,,TESS,1.43,6304.0,4.22164,,,,4589.01
4.4291253,,,6.3443547,,,,,TESS,2.0848899,6559.17,3.95184,,,,459.01
25.9213509,,,1.9119702,,,,,TESS,0.786678,5011.0,4.56555,,,,4590.01
27.9102929,,,19.2884326,,,,,TESS,1.39013,6327.0,4.438,,,,4591.01
8.8849511,,,12.6838437,,,,,TESS,0.977054,5160.0,4.39775,,,,4592.01
7.8344688,,,3.7973353,,,,,TESS,0.731146,4837.0,4.60493,,,,4593.01
3.0051929,,,2.1434355,,,,,TESS,0.731146,4837.0,4.60493,,,,4593.02
5.5460811,,,10.0832239,,,,,TESS,1.88937,6963.86,4.07013,,,,4594.01
3.7705865,,,15.822462,,,,,TESS,1.38188,5897.0,4.18651,,,,4595.01
4.1194175,,,2.68492,,,,,TESS,0.98,5598.0,4.45,,,,4596.01
4.6663795,,,13.2255,,,,,TESS,1.57,7712.0,4.31,,,,4597.01
8.2003748,,,15.9053,,,,,TESS,1.76,6011.0,3.99,,,,4598.01
2.7694936,,,1.27326,,,,,TESS,0.47,3807.0,4.77,,,,4599.01
5.7060868,,,1.89602,,,,,TESS,0.47,3807.0,4.77,,,,4599.02
0.5168347,,,6.597837,,,,,TESS,0.273,3274.0,4.9794,,,,460.01
82.6901439,,,6.8236925,,,,,TESS,0.831915,5073.0,4.53,,,,4600.01
482.8191,,,6.9087752,,,,,TESS,0.831915,5073.0,4.53,,,,4600.02
2.7875233,,,15.2099907,,,,,TESS,1.27487,6408.3,4.34,,,,4601.01
3.9813082,,,2.36323,,,,,TESS,1.16,6011.9,4.36,,,,4602.01
7.2455997,,,14.2395,,,,,TESS,2.68,6169.1,3.65,,,,4603.01
2.2251639,,,1.50436,,,,,TESS,0.92,5509.0,4.5,,,,4604.01
3.1442556,,,4.69096,,,,,TESS,1.0,5691.0,4.45,,,,4605.01
11.1684037,,,12.77,,,,,TESS,1.22,5981.0,4.31,,,,4606.01
5.5109534,,,3.08109,,,,,TESS,1.31,6404.0,4.31,,,,4607.01
2.3494903,,,14.6551,,,,,TESS,1.51,7418.5,4.31,,,,4608.01
2.6921752,,,16.0682,,,,,TESS,1.68,7461.4,4.22,,,,4609.01
10.9245478,,,1.9015018,,,,,TESS,0.74413,4884.0,4.49,,,,461.01
3.1129681,,,1.5002,,,,,TESS,0.69,4104.0,4.57,,,,4610.01
5.2289874,,,2.3513,,,,,TESS,1.28,6213.0,4.3,,,,4611.01
4.1137862,,,15.0368,,,,,TESS,1.88,6327.0,3.99,,,,4612.01
4.5461685,,,21.1272,,,,,TESS,2.4,5341.8,3.98,,,,4613.01
13.8338893,,,10.4349704,,,,,TESS,0.876814,4225.95,4.37245,,,,4614.01
5.3193755,,,19.6684639,,,,,TESS,2.3693399,6350.0,3.78918,,,,4615.01
1.5538188,,,1.2643202,,,,,TESS,0.192729,3244.0,5.07736,,,,4616.01
3.4878754,,,16.8851071,,,,,TESS,1.22041,5752.44,4.27789,,,,4617.01
3.7998536,,,13.2670623,,,,,TESS,0.759375,4133.4,4.48806,,,,4618.01
3.4732399,,,16.6589645,,,,,TESS,1.56373,7406.97,4.27763,,,,4619.01
4.1074291,,,3.971632,,,,,TESS,1.30055,5205.0,4.45924,,,,462.01
1.3887494,,,15.9057,,,,,TESS,2.08,7825.0,4.07227,,,,4620.01
4.5195089,,,14.3049176,,,,,TESS,1.0321,5887.0,4.44001,,,,4621.01
1.2969404,,,11.2860342,,,,,TESS,0.463184,3003.0,4.76981,,,,4622.01
3.2588316,,,12.8714868,,,,,TESS,0.817114,5387.06,4.58431,,,,4623.01
2.7908285,,,16.7559488,,,,,TESS,1.4707,6635.91,4.24728,,,,4624.01
2.191342,,,2.301946,,,,,TESS,0.720126,4384.23,4.438,,,,4625.01
17.4756122,,,2.65592,,,,,TESS,0.84,5387.2,,,,,4626.01
23.1438551,,,13.2171669,,,,,TESS,1.06356,5356.0,4.38,,,,4627.01
6.32668,,,2.2901554,,,,,TESS,0.975383,5673.0,4.46318,,,,4628.01
714.6970956,,,2.491011,,,,,TESS,1.12577,6324.0,4.37047,,,,4629.01
2.53405,,,26.5362,,,,,TESS,1.65,6497.8,4.17,,,,463.01
721.5622191,,,4.5521238,,,,,TESS,0.968886,6294.0,4.53886,,,,4630.01
33.6356252,,,2.3945586,,,,,TESS,0.821642,5614.0,4.60434,,,,4631.01
63.1448519,,,2.8828549,,,,,TESS,0.702045,4152.0,4.55825,,,,4632.01
271.938639,,,3.5295923,,,,,TESS,1.5819,5490.04,4.02198,,,,4633.01
0.8706763,,,6.52133,,,,,TESS,1.47,6121.0,4.16573,,,,4634.01
49.1077047,,,12.3506372,,,,,TESS,0.72245,4358.0,4.55296,,,,4635.01
42.8289152,,,8.539416,,,,,TESS,0.289034,3090.0,4.93803,,,,4636.01
14.3540583,,,2.8052104,,,,,TESS,0.86465,5142.48,4.50291,,,,4637.01
10.2829583,,,2.7186716,,,,,TESS,0.894563,5700.0,4.54131,,,,4638.01
3.990679,,,2.7025526,,,,,TESS,1.02672,6153.0,4.48335,,,,4639.01
13.0780555,,,3.3632641,,,,,TESS,1.02672,6153.0,4.48335,,,,4639.02
0.8185672,,,4.1552603,,,,,TESS,0.18,31000.0,5.59998,,,,464.01
2.6857229,,,2.8622325,,,,,TESS,1.06715,5978.0,4.42301,,,,4640.01
22.0933922,,,9.7603293,,,,,TESS,1.75449,6798.4,4.11,,,,4641.01
3.6022377,,,1.1671855,,,,,TESS,0.242091,3266.0,4.99716,,,,4642.01
5.0256637,,,1.4655752,,,,,TESS,0.518021,3782.0,4.72167,,,,4643.01
10.7387039,,,1.7168904,,,,,TESS,0.518021,3782.0,4.72167,,,,4643.02
0.3181853,,,1.78228,,,,,TESS,0.75,4242.23,4.5065,,,,4644.01
5.0872348,,,17.9284,,,,,TESS,3.02,8972.0,3.83,,,,4645.01
8.9299483,,,12.6566078,,,,,TESS,0.777586,4379.0,4.49,,,,4646.01
8.8346147,,,2.5385619,,,,,TESS,0.968041,5991.0,4.50886,,,,4647.01
11.0696104,,,2.5924247,,,,,TESS,0.968041,5991.0,4.50886,,,,4647.02
15.3886607,,,2.5382638,,,,,TESS,1.0623,6101.0,4.44514,,,,4648.01
15.0758735,,,2.41942,,,,,TESS,1.01,5744.71,4.44026,,,,4649.01
3.8361623,,,6.2369926,,,,,TESS,0.84738,4910.0,4.60108,,,,465.01
2.6672418,,,8.5917,,,,,TESS,0.77,4432.0,4.5,,,,4650.01
11.1878978,,,10.1018,,,,,TESS,1.07,5721.0,4.39,,,,4651.01
18.6224802,,,12.759,,,,,TESS,0.99,5654.5,4.44,,,,4652.01
16.3764188,,,4.23355,,,,,TESS,1.24,6397.0,4.36,,,,4653.01
10.6936683,,,12.2512,,,,,TESS,1.14,5820.0,4.34,,,,4654.01
3.6749802,,,11.714,,,,,TESS,0.72,5134.0,4.66,,,,4655.01
3.439221,,,6.2369,,,,,TESS,0.87,5053.0,4.48,,,,4656.01
8.115667,,,5.8543726,,,,,TESS,1.35175,6200.0,4.25,,,,4657.01
6.0142432,,,2.96676,,,,,TESS,0.85,5575.0,4.58,,,,4658.01
1.0451165,,,6.13091,,,,,TESS,1.52,5921.2,4.11,,,,4659.01
4.1876154,,,13.9002369,,,,,TESS,1.23733,6675.0,4.20094,,,,466.01
1.5090806,,,14.3177,,,,,TESS,0.84,4674.0,4.46,,,,4660.01
8.8085782,,,,,,,,TESS,,,,,,,4661.01
4.7034187,,,2.58065,,,,,TESS,0.69,4481.0,4.6,,,,4662.01
5.2916448,,,10.1289,,,,,TESS,0.75,4397.1,4.56,,,,4663.01
3.0002713,,,12.4821,,,,,TESS,1.26,5902.3,4.27,,,,4664.01
3.6831574,,,12.4845,,,,,TESS,1.66,6304.0,4.09,,,,4665.01
2.9093856,,,12.8688,,,,,TESS,0.59,3666.0,4.66,,,,4666.01
17.9450925,,,13.3791,,,,,TESS,1.01,5681.0,4.44,,,,4667.01
1.0049552,,,5.19137,,,,,TESS,0.42,3210.0,4.81,,,,4668.01
0.2476684,,,5.81442,,,,,TESS,0.75,4886.0,4.59,,,,4669.01
1.734422,,,4.24151,,,,,TESS,0.94,5890.0,4.48757,,,,467.01
15.5014296,,,10.8287,,,,,TESS,0.36,3382.0,4.87,,,,4670.01
17.1470323,,,5.37173,,,,,TESS,1.13,5689.0,4.34,,,,4671.01
6.6132132,,,15.5423,,,,,TESS,1.58,6110.0,4.1,,,,4672.01
4.8667353,,,16.8337,,,,,TESS,1.03,5383.0,4.38,,,,4673.01
4.2430633,,,12.965,,,,,TESS,1.53,5595.0,4.07,,,,4674.01
3.5779775,,,2.15124,,,,,TESS,0.61,3991.0,4.67,,,,4675.01
13.291966,,,8.65633,,,,,TESS,0.9,5042.0,4.45,,,,4676.01
4.0589926,,,5.84962,,,,,TESS,0.99,5556.0,4.44,,,,4677.01
4.7743169,,,12.3583,,,,,TESS,1.18,5549.0,4.29,,,,4678.01
6.8170909,,,7.4200144,,,,,TESS,1.25717,4955.0,,,,,4679.01
3.3252703,,,11.5039006,,,,,TESS,0.596801,3724.0,4.68255,,,,468.01
17.4314043,,,9.8169,,,,,TESS,1.08,5923.0,4.4,,,,4680.01
3.0421828,,,14.5498,,,,,TESS,1.0,5582.5,4.43,,,,4681.01
6.7934811,,,15.1938,,,,,TESS,1.92,6121.0,3.94,,,,4682.01
3.0929206,,,11.6629,,,,,TESS,1.43,5787.4,4.15,,,,4683.01
6.4879123,,,16.7425,,,,,TESS,1.73,6782.0,4.13,,,,4684.01
7.0308254,,,3.61495,,,,,TESS,0.9,5516.0,4.51,,,,4685.01
7.9461192,,,13.6973,,,,,TESS,1.38,5416.0,4.13,,,,4686.01
3.313358,,,14.6999,,,,,TESS,1.87,6209.0,3.97,,,,4687.01
7.7688831,,,11.4556,,,,,TESS,1.14,5851.0,4.35,,,,4688.01
2.4337374,,,8.67796,,,,,TESS,0.74,4294.3,,,,,4689.01
13.6308024,,,3.5493962,,,,,TESS,1.00528,6114.0,4.5101,,,,469.01
11.5341529,,,6.82739,,,,,TESS,1.51,6356.0,4.18,,,,4690.01
8.5725884,,,10.4135,,,,,TESS,1.5,5807.0,4.11,,,,4691.01
4.0519584,,,10.7206,,,,,TESS,1.12,5147.0,4.28,,,,4692.01
1.9113216,,,10.1581,,,,,TESS,1.05,4578.0,4.25,,,,4693.01
5.629318,,,14.4974,,,,,TESS,1.53,5885.0,4.1,,,,4694.01
35.7861915,,,13.2073,,,,,TESS,0.85,5755.0,4.59,,,,4695.01
4.1249095,,,10.7709,,,,,TESS,1.44,6007.5,4.16,,,,4696.01
5.0274739,,,13.8852,,,,,TESS,2.12,5178.0,,,,,4697.01
4.2333233,,,12.5093,,,,,TESS,1.14,5696.0,4.33,,,,4698.01
10.1766089,,,11.0026,,,,,TESS,1.19,5452.0,4.26,,,,4699.01
12.1914558,,,4.6131319,,,,,TESS,0.840971,5418.0,4.57259,,,,470.01
2.2964514,,,,,,,,TESS,,4391.0,,,,,4700.01
8.5821795,,,9.30439,,,,,TESS,1.1,5818.0,4.38,,,,4701.01
3.121702,,,14.8115,,,,,TESS,1.29,5944.0,4.25,,,,4702.01
